id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
thisisl,This is L,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/2/28/This_is_L._Inc._Company_Logo.jpg,,,
thomy,Thomy,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/5ae22e1733b73fa43b1a8949.png,,,
tide,Tide,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Tide_Logo_RGB_2014.png/640px-Tide_Logo_RGB_2014.png,,,
tiffanyco,Tiffany & CO,"Tiffany & CO is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://download.logo.wine/logo/Tiffany_%26_Co./Tiffany_%26_Co.-Logo.wine.png,,,
tiger,Tiger,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
toblerone,Toblerone,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/10/Toblerone-Logo-1999.png,torku,,
tomford,Tom Ford,"Tom Ford is owned by **Estee Lauder**

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/06/Tom-Ford-logo.png,,,
toofaced,Too Faced,"Too Faced is owned by **Estee Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,,,,
topochico,Topo Chico,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.topochico.com/content/dam/nagbrands/us/topochico/en/photos/RedMark.png,,,
torku,torku,torku,support,,,,,https://seeklogo.com/images/T/torku-logo-8390D867D6-seeklogo.com.png,,,
tostitos,Tostitos,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/05/Tostitos-logo.png,croky,,
trident,Trident,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1820186/Trident_Gum_Logo.jpg?p=facebook,,,
triscuit,Triscuit,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
tropicana,Tropicana,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/09/Tropicana-Logo.png,,,
trufru,Tru Fru,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://trufru.com/wp-content/uploads/2020/02/favicon.png,torku,,
tuc,Tuc,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/b/b0/LOGO_TUC.png/revision/latest?cb=20180620085625,ulker,,
turkishairlines,turkish airlines,turkish airlines,support,,,,,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo.png,,,
turkuazsu,Turkuaz Su,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVCpHf-U9TgYgzm6vOvvt9vdwQdfuemrdfw9vRmFBH&s,hamidiye-su,,
tursil,Tursil,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.com.tr/resource/image/629994/1x1/1000/1000/c7b37e1ecee680e8e36e6edcc3c9a960/66296448F28CFBA34C3B0327063BE5CF/tursil-logo-png.webp,boron,,
tvland,TV Land,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
twix,Twix,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/07/Twix-Logo.png,tadelle,,
ulker,ulker,ulker,support,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/%C3%9Clker_logo.svg/2560px-%C3%9Clker_logo.svg.png,,,
uludagicecek,uludag icecek,uludag icecek,support,,,,,https://www.uludagicecek.com.tr/_assets/img/logo.png,,,
unilever,Unilever,"**Ben & Jerry's** is owned by **Unilever**. When **Ben & Jerry's** decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force **Ben & Jerry's** brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/unilever-new6188.logowik.com.webp,,,
urbandecay,Urban Decay,"**Urban Decay** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
valentinobeauty,Valentino Beauty,"**Valentino Beauty** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
vanish,Vanish,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
vaseline,Vaseline,"Owned by **Unilever**.

**Vaseline** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/2e567019d299a63e69c7cefa0a1bd0995c23ceb2-1080x1080.png?w=600&h=600&fit=crop&auto=format,,,
veet,Veet,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
venus,Venus,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/04/Venus-logo.png,,,
verily,Verily,"**Verily** is owned by **Google**

Amazon and Google are working together on **Project Nimbus**.
**Project Nimbus** is a $1.2bn contract to provide cloud services for the **Israeli military and government**. This technology allows for further surveillance of and **unlawful data collection** on Palestinians, and facilitates expansion of Israel's **illegal settlements** on Palestinian land.",avoid,operations_in_settlements,global,,,,,,
vicks,Vicks,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/6/65/VicksLogo.png,,,
vidcon,VidCon,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
viktorrolf,Viktor & Rolf,"**Viktor & Rolf** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
vitalinea,Vitalinea,"Owned by **Danone**.

**Danone** leads an investment of about NIS 12.5 million in Israel's Wilk, alongside Israeli milk firm Tara.",avoid,operations_in_israel,global,,,https://www.grupodanone.com.mx/media/436326/vitalinea_logo.png,,,
vitaminwater,vitaminwater,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://upload.wikimedia.org/wikipedia/fr/d/d9/Logo_Glac%C3%A9au_vitaminwater.png,,,
vittel,Vittel,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.pinnaclegastro.com/img/vittel/vittel-logo.jpg,hamidiye-su,,
walkers,Walkers,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/f/f0/Walkers-2007.png/revision/latest?cb=20210923175945,croky,,
